net_Sales,amazon_Shipping,kohl_final_price,kohl_Shipping,Target_Shipping,TCIN_var,kohl_pdt_desc_length,Availability,Price_diff_amazon_final_pr,Price_diff_target_final_pr,Price_rat_amazon_final_pr,Price_rat_amazon_reg_pr,Price_rat_target_reg_pr,Recency_week,Amz_No_of_images,Amz_Not_User_Gen_images,Amz_pdt_desc_length,Amz_rating5,Amz_Review_count,Amz_Total_negative_sent_score,Amz_Total_Positive_sent_score,Amz_User_Generated_images,kohls_Number_of_images,Neg_tot_wt_score,pos_avg_wt_score,reviews_1_M,reviews_3_M,reviews_6_M,Target_pdt_desc_length,Total_sentiment_score
0.693147181,0,4.210645018,0,0,0,5.087596335,0.693147181,5.641516924,4.727299319,0.934486206,0.725010558,0.765386461,2.833213344,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,5.379897354,NA
0.693147181,0,4.210645018,0,0,0,2.079441542,0.693147181,5.655642099,4.727299319,1.022340068,0.832273998,0.765386461,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,6.230481448,NA
0.693147181,0,4.210645018,0,0,0.693147181,4.983606622,0.693147181,5.655642099,4.727299319,1.022340068,0.832273998,0.765386461,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.216606101,NA
0.693147181,0,5.426710581,0,0,0.693147181,2.397895273,0.693147181,5.957183613,5.365508616,1.112024669,0.93975568,0.944689517,2.833213344,3.465735903,2.890371758,3,4.465908119,5.023880521,4.143134726,6.148468296,2.708050201,0.693147181,1.791759469,0,2.63905733,3.63758616,4.17438727,0,6.08221891
0.693147181,0,5.426710581,0,0,0,2.397895273,0.693147181,5.957183613,5.365508616,1.112024669,0.93975568,0.944689517,2.833213344,3.465735903,2.890371758,3,4.465908119,5.023880521,4.143134726,6.148468296,2.708050201,NA,1.791759469,0,2.63905733,3.63758616,4.17438727,0,6.08221891
0.693147181,0,5.426710581,0,0,0,5.278114659,0.693147181,5.957183613,5.365508616,1.112024669,0.93975568,0.944689517,2.833213344,3.465735903,2.890371758,3,4.465908119,5.023880521,4.143134726,6.148468296,2.708050201,0,1.791759469,0,2.63905733,3.63758616,4.17438727,0,6.08221891
0.693147181,0,5.426710581,0,0,0.693147181,5.278114659,0.693147181,5.96100534,5.361245216,1.125234791,0.9554299,0.93608357,2.833213344,3.465735903,2.890371758,3,4.465908119,5.023880521,4.143134726,6.148468296,2.708050201,0,1.791759469,0,2.63905733,3.63758616,4.17438727,0,6.08221891
0.693147181,0,5.426710581,0,0,0,5.272999559,0.693147181,5.94539443,5.365508616,1.073043651,0.893273563,0.944689517,2.833213344,2.48490665,1.945910149,3,NA,NA,NA,NA,1.791759469,NA,NA,NA,NA,NA,NA,5.393627546,NA
0.693147181,0,5.426710581,0,0,0,5.272999559,0.693147181,5.982726481,5.365508616,1.206345595,1.050856546,0.944689517,2.833213344,2.564949357,2.564949357,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,5.568344504,NA
0.693147181,NA,5.426710581,0,0,0,5.272999559,0.693147181,NA,5.361292166,NA,NA,0.93617769,2.833213344,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.634789603,NA
0.693147181,NA,5.760162808,0,0,0,5.023880521,0,NA,5.616771098,NA,NA,0.794187027,2.833213344,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,5.537334267,NA
0.693147181,NA,5.728149831,0,0,0.693147181,5.093750201,0,NA,5.609471795,NA,NA,0.825702317,2.833213344,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.347107531,NA
0.693147181,NA,5.334649296,0,0,0,5.303304908,0.693147181,NA,5.267342562,NA,NA,0.862965047,2.833213344,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,5.529429088,NA
0.693147181,0,4.050044303,0,0,0,5.068904202,0.693147181,5.642616039,4.736110725,1.075404202,0.89609835,0.941382607,2.833213344,5.298317367,3.555348061,3,NA,NA,NA,NA,5.111987788,0.693147181,NA,NA,NA,NA,NA,0,NA
0.693147181,1.788420568,4.050044303,0,0,0.693147181,4.736198448,0.693147181,5.66296048,4.844108343,1.265394882,1.119505813,1.509496031,2.833213344,3.713572067,3.713572067,3,4.356708827,4.912654886,4.290459441,5.910796644,0,0.693147181,1.791759469,0,2.890371758,4.043051268,4.510859507,0,5.855071922
0.693147181,0,4.050044303,0,0,0,5.187385806,0.693147181,5.642616039,4.792479284,1.075404202,0.89609835,1.186630529,2.833213344,5.298317367,3.555348061,3,NA,NA,NA,NA,5.111987788,0.693147181,NA,NA,NA,NA,NA,0,NA
0.693147181,0,4.050044303,0,0,0,5.209486153,0.693147181,5.642616039,4.736110725,1.075404202,0.89609835,0.941382607,2.833213344,5.298317367,3.555348061,3,NA,NA,NA,NA,5.111987788,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,4.050044303,0,0,0,4.532599493,0.693147181,5.642616039,4.709530201,1.075404202,0.89609835,0.849272872,2.833213344,5.298317367,3.555348061,3,NA,NA,NA,NA,5.111987788,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,4.050044303,0,0,0,5.043425117,0.693147181,5.655956845,4.736110725,1.193839132,1.036230675,0.941382607,2.833213344,5.298317367,3.555348061,3,NA,NA,NA,NA,5.111987788,NA,NA,NA,NA,NA,NA,0,NA
0.693147181,0,4.050044303,0,0,0,5.308267697,0.693147181,5.650452019,4.736110725,1.142405506,0.975746381,0.941382607,2.833213344,5.298317367,3.555348061,3,NA,NA,NA,NA,5.111987788,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,4.050044303,0,0,0,5.351858133,0.693147181,5.642616039,4.709530201,1.075404202,0.89609835,0.849272872,2.833213344,5.298317367,3.555348061,3,NA,NA,NA,NA,5.111987788,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,4.050044303,0,0,0,5.225746674,0.693147181,5.642616039,4.736110725,1.075404202,0.89609835,0.941382607,2.833213344,5.298317367,3.555348061,3,NA,NA,NA,NA,5.111987788,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,4.348986781,0,0,0,5.030437921,0.693147181,5.685991822,4.820200917,1.092109521,0.916051839,0.899149023,2.833213344,2.63905733,2.63905733,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,NA,4.470495283,0,0,0,5.323009979,0.693147181,NA,4.859734882,NA,NA,0.88483104,2.833213344,NA,NA,2,NA,NA,NA,NA,NA,0.693147181,NA,NA,NA,NA,NA,0,NA
0.693147181,0,4.470495283,0,0,0,5.030437921,0.693147181,5.695145281,4.859734882,1.027850962,0.838934651,0.88483104,2.833213344,1.791759469,1.791759469,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,4.470495283,0,0,0,5.288267031,0.693147181,5.729710097,4.94021283,1.258477624,1.111497715,1.151435405,2.833213344,3.871201011,3.871201011,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,0,NA
0.693147181,0,4.470495283,0,0,0.693147181,5.288267031,0.693147181,5.736572297,4.997144704,1.315509622,1.177268662,1.423030027,2.833213344,3.871201011,3.871201011,3,NA,NA,NA,NA,0,1.098612289,NA,NA,NA,NA,NA,0,NA
0.693147181,0,4.99314998,0,0,0,2.302585093,0.693147181,5.859417766,5.09980545,1.300226261,1.159699495,0.90372033,2.833213344,3.091042453,2.890371758,3,NA,NA,NA,NA,1.609437912,1.386294361,NA,NA,NA,NA,NA,0,NA
0.693147181,0,4.99314998,0,0,0,4.043051268,0.693147181,5.859417766,5.09980545,1.300226261,1.159699495,0.90372033,2.833213344,3.091042453,2.890371758,3,NA,NA,NA,NA,1.609437912,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,5.737861788,0,0,0,3.610917913,0.693147181,6.09377291,5.505290885,1.154258809,0.989734328,0.568164876,2.833213344,1.098612289,1.098612289,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,5.873243916,0,0,0,4.369447852,0.693147181,6.164451,5.578748212,1.18100214,1.021185749,0.539990133,2.833213344,0.693147181,0.693147181,3,1.098612289,1.098612289,4.605170186,1.791759469,0,0,1.791759469,0,0.693147181,0.693147181,0.693147181,0,2.564949357
0.693147181,NA,5.523059639,0,0,0,4.077537444,0.693147181,NA,5.483966713,NA,NA,0.858772108,2.833213344,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,5.607271574,0,0,0,3.761200116,0.693147181,6.035481433,5.521460918,1.143957049,0.97757904,1.025724588,2.833213344,2.197224577,2.197224577,531,NA,NA,NA,NA,0,2.079441542,NA,NA,NA,NA,NA,0,NA
0.693147181,0,5.607271574,0,0,0,3.36729583,0.693147181,6.032894357,5.431492446,1.135597859,0.967699176,0.525060736,2.833213344,1.609437912,1.609437912,534,NA,NA,NA,NA,0,1.386294361,NA,NA,NA,NA,NA,0,NA
0.693147181,0,5.68833037,0,0,0,3.784189634,0.693147181,6.038348133,5.525452939,1.055395809,0.872113106,0.9240252,2.833213344,1.098612289,1.098612289,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,5.660874974,0,0,0,3.688879454,0.693147181,6.070714633,5.555669089,1.187175573,1.028425145,1.020610785,2.833213344,2.302585093,2.302585093,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
0.693147181,NA,3.858622229,0,0,0,4.465908119,0.693147181,NA,4.406719247,NA,NA,0.13982719,2.833213344,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
0.693147181,NA,2.128231706,0,0,0.693147181,2.63905733,0.693147181,NA,4.304065093,NA,NA,0.182404928,2.833213344,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,4.708268144,0,0,0,4.882801923,0.693147181,5.603114635,4.388132953,0.601569093,0.346129333,0.04553829,3.610917913,1.791759469,1.791759469,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
0.693147181,NA,3.858622229,0,0,0,4.584967479,0.693147181,NA,4.532599493,NA,NA,0.500896534,2.833213344,NA,NA,2,NA,NA,NA,NA,NA,0.693147181,NA,NA,NA,NA,NA,0,NA
0.693147181,0,3.858622229,0,0,0,4.828313737,0.693147181,5.571012697,4.558078578,0.72602697,0.461026237,0.557314974,3.044522438,1.098612289,1.098612289,3,NA,NA,NA,NA,0,1.791759469,NA,NA,NA,NA,NA,0,NA
0.693147181,0,5.588745665,0,0,0,4.941642423,0.693147181,6.026614486,5.398117452,1.139339296,0.972123099,0.613554108,2.833213344,1.791759469,1.791759469,3,NA,NA,NA,NA,0,2.079441542,NA,NA,NA,NA,NA,5.424950017,NA
0.693147181,0,5.426710581,0,0,0,4.804021045,0.693147181,5.929562547,5.262638374,1.024515,0.83490361,0.559620571,2.772588722,1.098612289,1.098612289,3,NA,NA,NA,NA,0,1.386294361,NA,NA,NA,NA,NA,5.347107531,NA
0.693147181,0,5.426710581,0,0,0,4.204692619,0.693147181,5.969704505,5.408919123,1.156436073,0.992300458,0.829792486,2.833213344,1.098612289,1.098612289,3,NA,NA,NA,NA,0,1.386294361,NA,NA,NA,NA,NA,5.187385806,NA
0.693147181,0,5.426710581,0,0,0.693147181,4.406719247,0.693147181,5.969704505,5.408919123,1.156436073,0.992300458,0.829792486,2.833213344,1.098612289,1.098612289,3,1.098612289,1.386294361,4.624972813,2.397895273,0,1.386294361,1.791759469,1.32175584,0,0,0.693147181,5.556828062,2.995732274
0.693147181,0,5.550631295,0,0,0.693147181,5.030437921,0.693147181,6.008837755,5.293254572,1.130331225,0.961466708,0.500787095,2.833213344,0,0,3,NA,NA,NA,NA,0,3.17805383,NA,NA,NA,NA,NA,5.393627546,NA
0.693147181,0,5.660874974,0,0,0,4.644390899,0.693147181,6.054932183,5.5521453,1.135822534,0.967964921,0.803497742,3.610917913,3.258096538,3.258096538,3,NA,NA,NA,NA,0,2.890371758,NA,NA,NA,NA,NA,5.446737372,NA
0.693147181,0,3.109060959,0,0,0,4.859812404,0.693147181,5.505290885,4.356580613,0.510700616,0.170001123,0.274907097,2.833213344,0.693147181,0.693147181,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,2.856470206,0,0,0,4.8978398,0.693147181,5.505290885,4.356580613,0.530466473,0.197680378,0.299863851,2.833213344,0.693147181,0.693147181,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,3.621670704,0,0,0,5.087596335,0.693147181,5.505290885,4.356580613,0.476863725,0.12209527,0.231876449,2.833213344,0.693147181,0.693147181,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,1.788420568,2.517696473,0,0,0,4.9698133,0.693147181,5.505290885,4.356580613,0.559401479,0.237813696,0.336168646,2.833213344,0,0,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,2.856470206,0,0,0,5.192956851,0.693147181,5.505290885,4.356580613,0.530466473,0.197680378,0.299863851,2.833213344,0,0,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,3.310543013,0,0,0,5.153291594,0.693147181,5.505534767,4.356580613,0.497532755,0.151438149,0.256691641,2.833213344,0.693147181,0.693147181,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,1.788420568,2.341805806,0,0,0,4.859812404,0.693147181,5.505290885,4.356580613,0.575121928,0.259433105,0.355782628,2.833213344,1.098612289,1.098612289,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,1.788420568,2.517696473,0,0,0,4.905274778,0.693147181,5.505290885,4.356580613,0.559401479,0.237813696,0.336168646,2.833213344,1.098612289,1.098612289,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,2.856470206,0,0,0,4.828313737,0.693147181,5.505290885,4.356580613,0.530466473,0.197680378,0.299863851,2.833213344,0,0,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,3.109060959,0,0,0,4.828313737,0.693147181,5.505290885,4.356580613,0.510700616,0.170001123,0.274907097,2.833213344,0,0,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,3.478158423,0,0,0,5.043425117,0.693147181,5.536113049,4.356580613,0.638165121,0.344902393,0.242808944,2.833213344,1.098612289,1.098612289,3,0,0.693147181,4.615120517,0.693147181,0,0,1.791759469,0,0.693147181,0.693147181,0.693147181,0,2.302585093
0.693147181,0,2.856470206,0,0,0,4.976733742,0.693147181,5.505290885,4.290459441,0.530466473,0.197680378,0.13982719,2.833213344,0,0,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,1.788420568,2.517696473,0,0,0,5.010635294,0.693147181,5.505290885,4.290459441,0.559401479,0.237813696,0.13982719,2.833213344,0,0,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,3.015534901,0,0,0.693147181,4.48863637,0.693147181,5.505290885,4.354141431,0.517804784,0.179974751,0.277895478,2.833213344,0.693147181,0.693147181,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,3.478158423,0,0,0.693147181,4.718498871,0.693147181,5.505290885,4.356580613,0.48543089,0.134288599,0.242808944,2.833213344,1.945910149,1.945910149,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,0,NA
0.693147181,0,4.210645018,0,0,0,4.382026635,0.693147181,5.617788761,4.682131227,0.810961463,0.570368149,0.656496522,2.833213344,0.693147181,0.693147181,1000,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
0.693147181,0,3.858622229,0,0,0,4.691347882,0.693147181,5.582443123,4.581901559,0.78891359,0.542238115,0.615180249,2.833213344,1.791759469,1.791759469,276,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,3.858622229,0,0,0,4.691347882,0.693147181,5.581313477,4.578826211,0.782374623,0.533862102,0.607404567,2.833213344,1.609437912,1.609437912,1000,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
0.693147181,0,4.210645018,0,0,0,5.105945474,0,5.484755439,4.836281907,0.405465108,0.018672429,1.135832699,2.833213344,2.772588722,2.772588722,3,3.258096538,4.143134726,4.143134726,4.663439094,0,NA,1.791759469,0,2.079441542,3.295836866,3.850147602,5.517452896,4.33073334
0.693147181,0,4.210645018,0,0,0,5.198497031,0.693147181,5.656131661,4.770684624,1.025619693,0.836238786,0.890421705,2.833213344,2.772588722,2.772588722,3,3.258096538,4.143134726,4.143134726,4.663439094,0,NA,1.791759469,0,2.079441542,3.295836866,3.850147602,5.497168225,4.33073334
0.693147181,0,4.210645018,0,0,0,5.087596335,0.693147181,5.638354669,4.727387819,0.916440746,0.70271274,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,6.226536669,NA
0.693147181,0,4.210645018,0,0,0.693147181,2.079441542,0.693147181,5.641516924,4.727299319,0.934486206,0.725010558,0.765386461,2.833213344,3.465735903,3.465735903,3,4.744932128,5.33753808,2.995732274,6.274762021,0,1.386294361,1.791759469,0,3.218875825,4.007333185,5.068904202,5.564520407,6.126869184
0.693147181,0,4.210645018,0,0,0.693147181,2.079441542,0.693147181,5.655642099,4.727299319,1.022340068,0.832273998,0.765386461,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.22059017,NA
0.693147181,0,4.210645018,0,0,0.693147181,4.983606622,0.693147181,5.655642099,4.727299319,1.022340068,0.832273998,0.765386461,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,6.226536669,NA
0.693147181,0,5.426710581,0,0,0,2.397895273,0.693147181,5.957183613,5.365508616,1.112024669,0.93975568,0.944689517,2.833213344,3.465735903,2.890371758,3,4.48863637,5.043425117,4.143134726,6.161207322,2.708050201,NA,1.791759469,0,2.63905733,3.713572067,4.204692619,0,6.095824562
0.693147181,0,5.426710581,0,0,0.693147181,5.278114659,0.693147181,5.96100534,5.361245216,1.125234791,0.9554299,0.93608357,2.833213344,3.465735903,2.890371758,3,4.48863637,5.043425117,4.143134726,6.161207322,2.708050201,0,1.791759469,0,2.63905733,3.713572067,4.204692619,0,6.095824562
0.693147181,0,5.426710581,0,0,0,5.272999559,0.693147181,5.963579344,5.365508616,1.134299693,0.966163502,0.944689517,2.833213344,2.48490665,1.945910149,3,NA,NA,NA,NA,1.791759469,NA,NA,NA,NA,NA,NA,5.393627546,NA
0.693147181,0,5.426710581,0,0,0,5.272999559,0.693147181,5.982726481,5.365508616,1.206345595,1.050856546,0.944689517,2.833213344,2.564949357,2.564949357,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,5.568344504,NA
0.693147181,0,5.426710581,0,0,0,5.192956851,0.693147181,5.916202063,5.361292166,0.986581662,0.788865676,0.93617769,2.833213344,2.397895273,2.397895273,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,NA,5.426710581,0,0,0,5.272999559,0.693147181,NA,5.361292166,NA,NA,0.93617769,2.833213344,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.634789603,NA
0.693147181,NA,5.760162808,0,0,0,5.023880521,0,NA,5.616771098,NA,NA,0.794187027,2.833213344,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,5.537334267,NA
0.693147181,NA,5.728149831,0,0,0.693147181,5.093750201,0,NA,5.609471795,NA,NA,0.825702317,2.833213344,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.347107531,NA
0.693147181,NA,5.334649296,0,0,0,5.303304908,0.693147181,NA,5.267342562,NA,NA,0.862965047,2.833213344,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,5.529429088,NA
0.693147181,0,4.050044303,0,0,0,4.8978398,0.693147181,5.650452019,4.736110725,1.142405506,0.975746381,0.941382607,2.833213344,5.298317367,3.555348061,3,NA,NA,NA,NA,5.111987788,0,NA,NA,NA,NA,NA,5.459585514,NA
0.693147181,0,4.050044303,0,0,0,4.9698133,0.693147181,5.642616039,4.736110725,1.075404202,0.89609835,0.941382607,2.833213344,5.298317367,3.555348061,3,NA,NA,NA,NA,5.111987788,NA,NA,NA,NA,NA,NA,5.375278408,NA
0.693147181,0,4.050044303,0,0,0,5.209486153,0.693147181,5.642616039,4.736110725,1.075404202,0.89609835,0.941382607,2.833213344,5.298317367,3.555348061,3,NA,NA,NA,NA,5.111987788,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,4.050044303,0,0,0,4.532599493,0.693147181,5.642616039,4.736110725,1.075404202,0.89609835,0.941382607,2.833213344,5.298317367,3.555348061,3,NA,NA,NA,NA,5.111987788,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,4.050044303,0,0,0,5.308267697,0.693147181,5.650452019,4.736110725,1.142405506,0.975746381,0.941382607,2.833213344,5.298317367,3.555348061,3,NA,NA,NA,NA,5.111987788,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,4.050044303,0,0,0,5.351858133,0.693147181,5.642616039,4.736110725,1.075404202,0.89609835,0.941382607,2.833213344,5.298317367,3.555348061,3,NA,NA,NA,NA,5.111987788,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,4.050044303,0,0,0,5.225746674,0.693147181,5.642616039,4.736110725,1.075404202,0.89609835,0.941382607,2.833213344,5.298317367,3.555348061,3,NA,NA,NA,NA,5.111987788,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,4.470495283,0,0,0,5.030437921,0.693147181,5.695145281,4.859734882,1.027850962,0.838934651,0.88483104,2.833213344,1.791759469,1.791759469,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,4.470495283,0,0,0,5.288267031,0.693147181,5.729710097,4.94021283,1.258477624,1.111497715,1.151435405,2.833213344,3.871201011,3.871201011,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,0,NA
0.693147181,0,4.470495283,0,0,0.693147181,5.288267031,0.693147181,5.736572297,4.997144704,1.315509622,1.177268662,1.423030027,2.833213344,3.871201011,3.871201011,3,NA,NA,NA,NA,0,1.098612289,NA,NA,NA,NA,NA,0,NA
0.693147181,1.788420568,2.856470206,0,0,0,4.997212274,0.693147181,5.523977748,4.414009681,0.67961161,0.400090086,0.48297789,2.833213344,3.713572067,3.713572067,3,4.382026635,4.927253685,4.290459441,5.910796644,0,0,1.791759469,0,2.772588722,4.007333185,4.532599493,0,5.855071922
0.693147181,0,4.99314998,0,0,0,4.043051268,0.693147181,5.859417766,5.09980545,1.300226261,1.159699495,0.90372033,2.833213344,3.091042453,2.890371758,3,4.219507705,4.553876892,4.553876892,5.880532986,1.609437912,0,1.791759469,0,2.302585093,3.135494216,4.007333185,0,5.886104031
0.693147181,0,5.737861788,0,0,0,3.610917913,0.693147181,6.09377291,5.505290885,1.154258809,0.989734328,0.568164876,2.833213344,1.098612289,1.098612289,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,5.873243916,0,0,0,4.369447852,0.693147181,6.164451,5.578748212,1.18100214,1.021185749,0.539990133,2.833213344,0.693147181,0.693147181,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,NA,5.523059639,0,0,0,4.077537444,0.693147181,NA,5.483966713,NA,NA,0.858772108,2.833213344,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,5.607271574,0,0,0,3.761200116,0.693147181,6.03777545,5.521460918,1.151469217,0.986445044,1.025724588,2.833213344,2.197224577,2.197224577,531,NA,NA,NA,NA,0,2.079441542,NA,NA,NA,NA,NA,0,NA
0.693147181,0,5.607271574,0,0,0,3.36729583,0.693147181,6.032894357,5.39016702,1.135597859,0.967699176,0.525060736,2.833213344,1.609437912,1.609437912,534,NA,NA,NA,NA,0,1.386294361,NA,NA,NA,NA,NA,0,NA
0.693147181,0,5.68833037,0,0,0,3.784189634,0.693147181,6.038348133,5.525452939,1.055395809,0.872113106,0.9240252,2.833213344,1.098612289,1.098612289,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,5.660874974,0,0,0,3.688879454,0.693147181,6.070714633,5.555669089,1.187175573,1.028425145,1.020610785,2.833213344,2.302585093,2.302585093,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
0.693147181,NA,3.858622229,0,0,0,4.465908119,0.693147181,NA,4.406719247,NA,NA,0.13982719,2.833213344,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
0.693147181,NA,2.128231706,0,0,0.693147181,2.63905733,0.693147181,NA,4.290459441,NA,NA,0.13982719,2.833213344,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,3.858622229,0,0,0,4.828313737,0.693147181,5.571012697,4.558078578,0.72602697,0.461026237,0.557314974,3.044522438,1.098612289,1.098612289,3,NA,NA,NA,NA,0,1.791759469,NA,NA,NA,NA,NA,0,NA
0.693147181,0,5.254365479,0,0,0,4.804021045,0.693147181,5.826471972,5.056182109,0.886923825,0.827095001,0.559620571,2.772588722,1.098612289,1.098612289,3,NA,NA,NA,NA,0,1.386294361,NA,NA,NA,NA,NA,5.347107531,NA
0.693147181,0,5.254365479,0,0,0,4.204692619,0.693147181,5.873215778,5.233192007,1.021298864,0.992300458,0.829792486,2.833213344,1.098612289,1.098612289,3,NA,NA,NA,NA,0,1.386294361,NA,NA,NA,NA,NA,5.187385806,NA
0.693147181,0,5.254365479,0,0,0.693147181,4.406719247,0.693147181,5.873215778,5.233192007,1.021298864,0.992300458,0.829792486,2.833213344,1.098612289,1.098612289,3,NA,NA,NA,NA,0,1.386294361,NA,NA,NA,NA,NA,5.556828062,NA
0.693147181,0,5.379436418,0,0,0.693147181,5.030437921,0.693147181,5.896934063,5.0656915,0.97589659,0.937043903,0.500787095,2.833213344,0,0,3,NA,NA,NA,NA,0,3.17805383,NA,NA,NA,NA,NA,5.393627546,NA
0.693147181,0,5.490589254,0,0,0,4.644390899,0.693147181,5.942248042,5.360305764,0.998268745,0.964338796,0.803497742,3.610917913,3.258096538,3.258096538,3,NA,NA,NA,NA,0,2.890371758,NA,NA,NA,NA,NA,5.446737372,NA
0.693147181,0,3.109060959,0,0,0,4.859812404,0.693147181,5.505290885,4.356580613,0.510700616,0.170001123,0.274907097,2.833213344,0.693147181,0.693147181,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,2.856470206,0,0,0,4.8978398,0.693147181,5.505290885,4.356580613,0.530466473,0.197680378,0.299863851,2.833213344,0.693147181,0.693147181,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,3.621670704,0,0,0,5.087596335,0.693147181,5.505290885,4.356580613,0.476863725,0.12209527,0.231876449,2.833213344,0.693147181,0.693147181,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,1.788420568,2.517696473,0,0,0,4.9698133,0.693147181,5.505290885,4.356580613,0.559401479,0.237813696,0.336168646,2.833213344,0,0,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
